SaleID,RetailerCountry,OrderMethod,RetailerType,ProductLine,ProductType,Product,Year,Quarter,Revenue,Quantity,GrossMargin
SaleID_621,France,Sales visit,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Rechargeable Battery,2018,Q3 2018,5750.68,729,0.59721429
SaleID_622,France,Sales visit,Outdoors Shop,Sports Equipment,Climbing Accessories,Granite Chalk Bag,2018,Q3 2018,1938.48,109,0.51543991
SaleID_623,Germany,Mail,Warehouse Store,Personal Accessories,Cooking Gear,TrailChef Cup,2018,Q3 2018,2255.55,623,0.75956338
SaleID_624,Germany,Mail,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2018,Q3 2018,0,97,
SaleID_625,Germany,Mail,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,2018,Q3 2018,19318.32,309,0.25999426
SaleID_626,Germany,Mail,Warehouse Store,Mountaineering Equipment,Cooking Gear,TrailChef Double Flame,2018,Q3 2018,33157.61,228,0.48701765
SaleID_627,Germany,Mail,Warehouse Store,Camping Equipment,Tents,Star Lite,2018,Q3 2018,93989.4,272,0.28044401
SaleID_628,Germany,Mail,Outdoors Shop,Camping Equipment,Tools,Granite Axe,2018,Q3 2018,15257.4,398,0.49066667
SaleID_629,Germany,Mail,Outdoors Shop,Mountaineering Equipment,Tools,Granite Extreme,2018,Q3 2018,23438.2,313,0.38038298
SaleID_630,Germany,Mail,Outdoors Shop,Sports Equipment,First Aid,Compact Relief Kit,2018,Q3 2018,1966.9,87,0.59970985
SaleID_631,Germany,Mail,Outdoors Shop,Camping Equipment,First Aid,Insect Bite Relief,2018,Q3 2018,681,107,0.539
SaleID_632,Germany,E-mail,Department Store,Sports Equipment,Cooking Gear,TrailChef Water Bag,2018,Q3 2018,22217.39,3583,0.5256559
SaleID_633,Germany,E-mail,Department Store,Personal Accessories,Cooking Gear,TrailChef Kitchen Kit,2018,Q3 2018,21570.88,934,0.30909095
SaleID_634,Germany,E-mail,Department Store,Personal Accessories,Cooking Gear,TrailChef Cook Set,2018,Q3 2018,44238.74,840,0.33581016
SaleID_635,Germany,E-mail,Department Store,Mountaineering Equipment,Lanterns,EverGlow Butane,2018,Q3 2018,6545.34,104,0.36086587
SaleID_636,Germany,E-mail,Department Store,Camping Equipment,Lanterns,EverGlow Lamp,2018,Q3 2018,34800.26,1285,0.33551796
SaleID_637,Germany,E-mail,Department Store,Personal Accessories,Lanterns,Flicker Lantern,2018,Q3 2018,12067.12,355,0.54012808
SaleID_638,Germany,E-mail,Department Store,Camping Equipment,Watches,Mountain Man Analog,2018,Q3 2018,8899.15,188,0.3683597
SaleID_639,Germany,E-mail,Department Store,Personal Accessories,Watches,Mountain Man Digital,2018,Q3 2018,7493.58,185,0.50723505
SaleID_640,Germany,Web,Mall,Personal Accessories,Watches,Mountain Man Analog,2018,Q3 2018,2541.8,54,0.3726952
SaleID_641,Germany,Web,Mall,Personal Accessories,Watches,Mountain Man Combination,2018,Q3 2018,2644.35,29,0.53049401
SaleID_642,Germany,Web,Mall,Sports Equipment,Watches,Venue,2018,Q3 2018,22681,312,0.41066151
SaleID_643,Germany,Web,Mall,Mountaineering Equipment,Watches,Infinity,2018,Q3 2018,18041,79,0.45459533
SaleID_644,Germany,Web,Mall,Mountaineering Equipment,Watches,Lux,2018,Q3 2018,8411,52,0.46909569
SaleID_645,Germany,Web,Mall,Sports Equipment,Watches,TX,2018,Q3 2018,15279,83,0.44388574
SaleID_646,Germany,Web,Outdoors Shop,Sports Equipment,Safety,Granite Signal Mirror,2018,Q3 2018,8312.88,256,0.51601792
SaleID_647,Germany,Web,Outdoors Shop,Personal Accessories,Climbing Accessories,Granite Carabiner,2018,Q3 2018,21833.32,5757,0.48115801
SaleID_648,Germany,Web,Outdoors Shop,Sports Equipment,Climbing Accessories,Granite Belay,2018,Q3 2018,47163.8,718,0.47513982
SaleID_649,Germany,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Pulley,2018,Q3 2018,40620.18,1108,0.49874094
SaleID_650,Germany,Web,Outdoors Shop,Outdoor Protection,Climbing Accessories,Firefly Climbing Lamp,2018,Q3 2018,21151.97,545,0.42771821
SaleID_651,Germany,Web,Discount Retailer,Sports Equipment,Eyewear,Bella,2018,Q3 2018,6936,104,0.4467037
SaleID_652,Germany,Web,Discount Retailer,Outdoor Protection,Eyewear,Cat Eye,2018,Q3 2018,21901.75,678,0.32485106
SaleID_653,Germany,Sales visit,Direct Marketing,Personal Accessories,Cooking Gear,TrailChef Water Bag,2018,Q3 2018,11286.75,1777,0.5361248
SaleID_654,Germany,Sales visit,Direct Marketing,Camping Equipment,Cooking Gear,TrailChef Canteen,2018,Q3 2018,12884.22,1053,0.456843
SaleID_655,Germany,Sales visit,Direct Marketing,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2018,Q3 2018,18800.28,806,0.31589537
SaleID_656,Germany,Sales visit,Online Retailer,Mountaineering Equipment,Golf Accessories,Course Pro Umbrella,2018,Q3 2018,7210.68,578,0.51629686
SaleID_657,Germany,Sales visit,Online Retailer,Personal Accessories,Golf Accessories,Course Pro Golf Bag,2018,Q3 2018,11800.98,59,0.61236955
SaleID_658,Germany,Sales visit,Online Retailer,Sports Equipment,Golf Accessories,Course Pro Gloves,2018,Q3 2018,3715.5,351,0.76947619
SaleID_659,Germany,Sales visit,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Water Bag,2018,Q3 2018,14373.88,2290,0.53094888
SaleID_660,Germany,Sales visit,Outdoors Shop,Mountaineering Equipment,Cooking Gear,TrailChef Cook Set,2018,Q3 2018,21735.96,409,0.34265616
SaleID_661,Germany,Sales visit,Outdoors Shop,Personal Accessories,Tents,Star Peg,2018,Q3 2018,2561,1257,0.499
SaleID_662,Germany,Sales visit,Discount Retailer,Mountaineering Equipment,Eyewear,Polar Extreme,2018,Q3 2018,3461.9,25,0.5101261
SaleID_663,Germany,Sales visit,Discount Retailer,Personal Accessories,Binoculars,Seeker Mini,2018,Q3 2018,3785.55,47,0.51701422
SaleID_664,Switzerland,Fax,Mall,Personal Accessories,Watches,Venue,2018,Q3 2018,9030,125,0.4129726
SaleID_665,Switzerland,Fax,Mall,Personal Accessories,Watches,Infinity,2018,Q3 2018,4451,22,0.47172727
SaleID_666,Switzerland,Fax,Mall,Camping Equipment,Watches,Lux,2018,Q3 2018,4231,27,0.47077033
SaleID_667,Switzerland,Fax,Mall,Outdoor Protection,Watches,Sam,2018,Q3 2018,4271.6,96,0.37984633
SaleID_668,Switzerland,Fax,Mall,Camping Equipment,Watches,TX,2018,Q3 2018,13363,70,0.45842909
SaleID_669,Switzerland,Fax,Mall,Sports Equipment,Watches,Legend,2018,Q3 2018,4035,18,0.44558635
SaleID_670,Switzerland,Web,Sports Store,Personal Accessories,Eyewear,Polar Ice,2018,Q3 2018,1151,12,0.54727273
SaleID_671,Switzerland,Web,Sports Store,Personal Accessories,Eyewear,Bella,2018,Q3 2018,12681,180,0.43035709
SaleID_672,Switzerland,Web,Sports Store,Sports Equipment,Eyewear,Capri,2018,Q3 2018,6447.1,169,0.33372585
SaleID_673,Switzerland,Web,Sports Store,Outdoor Protection,Eyewear,Cat Eye,2018,Q3 2018,23310.3,777,0.31945375
SaleID_674,Switzerland,Web,Sports Store,Camping Equipment,Eyewear,Dante,2018,Q3 2018,40741.35,941,0.34831059
SaleID_675,Switzerland,Web,Sports Store,Camping Equipment,Eyewear,Fairway,2018,Q3 2018,36522.5,1812,0.39617643
SaleID_676,Switzerland,Web,Sports Store,Outdoor Protection,Eyewear,Inferno,2018,Q3 2018,64831.4,1018,0.41472868
SaleID_677,Switzerland,Sales visit,Sports Store,Camping Equipment,Lanterns,EverGlow Double,2018,Q3 2018,259.6,6,0.44770566
SaleID_678,Switzerland,Sales visit,Sports Store,Personal Accessories,Lanterns,EverGlow Kerosene,2018,Q3 2018,6012.16,193,0.35818513
SaleID_679,Switzerland,Sales visit,Sports Store,Outdoor Protection,Watches,Mountain Man Analog,2018,Q3 2018,4254.68,88,0.38525205
SaleID_680,Switzerland,Sales visit,Sports Store,Camping Equipment,Watches,Mountain Man Deluxe,2018,Q3 2018,5771.62,74,0.50814411
SaleID_681,Switzerland,Sales visit,Sports Store,Personal Accessories,Watches,Mountain Man Combination,2018,Q3 2018,1913.19,21,0.53986318
SaleID_682,Switzerland,Sales visit,Sports Store,Sports Equipment,Eyewear,Polar Sun,2018,Q3 2018,6018.48,99,0.57393783
SaleID_683,Switzerland,Sales visit,Sports Store,Mountaineering Equipment,Eyewear,Polar Ice,2018,Q3 2018,1041,11,0.54727273
SaleID_684,Switzerland,Sales visit,Sports Store,Personal Accessories,Eyewear,Polar Sports,2018,Q3 2018,4318.58,39,0.48850928
SaleID_685,Switzerland,Other,Department Store,Camping Equipment,Irons,Lady Hailstorm Steel Irons,2018,Q3 2018,12570.75,27,0.44435634
SaleID_686,Switzerland,Other,Department Store,Personal Accessories,Putters,Blue Steel Putter,2018,Q3 2018,7142.55,87,0.50517284
SaleID_687,Switzerland,Other,Department Store,Camping Equipment,Putters,Blue Steel Max Putter,2018,Q3 2018,12615.46,76,0.45833212
SaleID_688,Switzerland,Other,Department Store,Camping Equipment,Golf Accessories,Course Pro Golf and Tee Set,2018,Q3 2018,3900.36,375,0.72768217
SaleID_689,Switzerland,Other,Department Store,Personal Accessories,Golf Accessories,Course Pro Golf Bag,2018,Q3 2018,8296.6,42,0.61236955
SaleID_690,Switzerland,Other,Outdoors Shop,Outdoor Protection,Cooking Gear,TrailChef Deluxe Cook Set,2018,Q3 2018,21878.26,181,0.34654797
SaleID_691,United Kingdom,Fax,Outdoors Shop,Mountaineering Equipment,Watches,Venue,2018,Q3 2018,7862,109,0.40968493
SaleID_692,United Kingdom,Fax,Outdoors Shop,Camping Equipment,Watches,Infinity,2018,Q3 2018,25532,110,0.4410894
SaleID_693,United Kingdom,Fax,Outdoors Shop,Camping Equipment,Watches,Lux,2018,Q3 2018,7235,42,0.47283073
SaleID_694,United Kingdom,Fax,Outdoors Shop,Personal Accessories,Watches,TX,2018,Q3 2018,26559,143,0.4484794
SaleID_695,United Kingdom,Fax,Outdoors Shop,Sports Equipment,Watches,Legend,2018,Q3 2018,8656.6,34,0.4418837
SaleID_696,United Kingdom,Fax,Outdoors Shop,Sports Equipment,Eyewear,Trendi,2018,Q3 2018,21428.5,427,0.38964998
SaleID_697,United Kingdom,Fax,Outdoors Shop,Camping Equipment,Eyewear,Zone,2018,Q3 2018,82383.5,2698,0.31648471
SaleID_698,United Kingdom,Fax,Outdoors Shop,Mountaineering Equipment,Eyewear,Retro,2018,Q3 2018,7443.7,120,0.44369274
SaleID_699,United Kingdom,Fax,Outdoors Shop,Camping Equipment,Knives,Max Gizmo,2018,Q3 2018,3298,87,0.53826702
SaleID_700,United Kingdom,Fax,Outdoors Shop,Personal Accessories,Knives,Pocket Gizmo,2018,Q3 2018,5577.6,455,0.61329993
SaleID_701,United Kingdom,Fax,Outdoors Shop,Outdoor Protection,Binoculars,Ranger Vision,2018,Q3 2018,8371,54,0.359
SaleID_702,United Kingdom,Fax,Outdoors Shop,Personal Accessories,Navigation,Astro Pilot,2018,Q3 2018,7591,54,0.37789655
SaleID_703,United Kingdom,Phone,Mall,Personal Accessories,Watches,Mountain Man Analog,2018,Q3 2018,2829.2,60,0.3726952
SaleID_704,United Kingdom,Phone,Mall,Sports Equipment,Watches,Mountain Man Combination,2018,Q3 2018,3220.65,35,0.53049401
SaleID_705,United Kingdom,Phone,Mall,Personal Accessories,Irons,Hailstorm Steel Irons,2018,Q3 2018,25184.72,60,0.48900785
SaleID_706,United Kingdom,Phone,Mall,Personal Accessories,Irons,Lady Hailstorm Titanium Irons,2018,Q3 2018,25121.4,32,0.44855007
SaleID_707,United Kingdom,Phone,Mall,Camping Equipment,Woods,Hailstorm Titanium Woods Set,2018,Q3 2018,44259.34,39,0.42150716
SaleID_708,United Kingdom,Phone,Department Store,Camping Equipment,Lanterns,Firefly Multi-light,2018,Q3 2018,3328.26,128,0.31541676
SaleID_709,United Kingdom,Phone,Department Store,Personal Accessories,Lanterns,EverGlow Double,2018,Q3 2018,1437.21,29,0.43901991
SaleID_710,United Kingdom,Web,Mall,Personal Accessories,Watches,Venue,2018,Q3 2018,56042,769,0.41054936
SaleID_711,United Kingdom,Web,Mall,Mountaineering Equipment,Watches,Infinity,2018,Q3 2018,77486,348,0.46689126
SaleID_712,United Kingdom,Web,Mall,Mountaineering Equipment,Golf Accessories,Course Pro Golf and Tee Set,2018,Q3 2018,5417.4,522,0.72768217
SaleID_713,United Kingdom,Web,Mall,Outdoor Protection,Golf Accessories,Course Pro Umbrella,2018,Q3 2018,16284.58,1308,0.51629686
SaleID_714,United Kingdom,Web,Mall,Camping Equipment,Golf Accessories,Course Pro Golf Bag,2018,Q3 2018,44371.1,217,0.61236955
SaleID_715,United Kingdom,Web,Department Store,Mountaineering Equipment,Lanterns,EverGlow Single,2018,Q3 2018,13692.55,405,0.46606056
SaleID_716,United Kingdom,Web,Department Store,Outdoor Protection,Lanterns,EverGlow Double,2018,Q3 2018,5632.39,111,0.43753592
SaleID_717,United Kingdom,Web,Department Store,Mountaineering Equipment,Eyewear,Maximus,2018,Q3 2018,76211,919,0.50693829
SaleID_718,United Kingdom,Web,Department Store,Camping Equipment,Eyewear,Trendi,2018,Q3 2018,77915.4,1550,0.38941205
SaleID_719,United Kingdom,Web,Department Store,Personal Accessories,Woods,Lady Hailstorm Steel Woods Set,2018,Q3 2018,,,
SaleID_720,United Kingdom,Web,Department Store,Personal Accessories,Putters,Course Pro Putter,2018,Q3 2018,35814.75,497,0.51595502
SaleID_721,United Kingdom,Web,Warehouse Store,Mountaineering Equipment,Cooking Gear,TrailChef Single Flame,2018,Q3 2018,21703.2,347,0.25999426
SaleID_722,United Kingdom,Web,Warehouse Store,Personal Accessories,Cooking Gear,TrailChef Double Flame,2018,Q3 2018,31600.56,216,0.49027658
SaleID_723,United Kingdom,Web,Discount Retailer,Camping Equipment,Eyewear,Dante,2018,Q3 2018,5619.95,129,0.34381186
SaleID_724,United Kingdom,Web,Discount Retailer,Camping Equipment,Eyewear,Fairway,2018,Q3 2018,11335,562,0.39701489
SaleID_725,United Kingdom,Web,Sports Store,Mountaineering Equipment,Cooking Gear,TrailChef Utensils,2018,Q3 2018,15542.88,830,0.46452646
SaleID_726,United Kingdom,Web,Sports Store,Sports Equipment,Tents,Star Lite,2018,Q3 2018,74505.88,216,0.28044401
SaleID_727,United Kingdom,Web,Sports Store,Camping Equipment,Tents,Star Dome,2018,Q3 2018,118747.96,196,0.35177197
SaleID_728,United Kingdom,Sales visit,Mall,Camping Equipment,Irons,Hailstorm Steel Irons,2018,Q3 2018,40351.62,95,0.48900785
SaleID_729,United Kingdom,Sales visit,Mall,Outdoor Protection,Irons,Hailstorm Titanium Irons,2018,Q3 2018,71622.24,84,0.43651289
SaleID_730,United Kingdom,Sales visit,Mall,Personal Accessories,Irons,Lady Hailstorm Steel Irons,2018,Q3 2018,57141.06,116,0.44435634
SaleID_731,Belgium,Web,Mall,Camping Equipment,Watches,Venue,2018,Q3 2018,11658,161,0.41144594
SaleID_732,Belgium,Web,Mall,Mountaineering Equipment,Watches,Infinity,2018,Q3 2018,17242,75,0.45728864
SaleID_733,Belgium,Web,Mall,Sports Equipment,Eyewear,Trendi,2018,Q3 2018,8400.8,168,0.38746918
SaleID_734,Belgium,Web,Mall,Camping Equipment,Eyewear,Zone,2018,Q3 2018,8545.6,279,0.32273155
SaleID_735,Belgium,Web,Mall,Sports Equipment,Eyewear,Hawk Eye,2018,Q3 2018,15927,394,0.39310431
SaleID_736,Belgium,Web,Mall,Camping Equipment,Eyewear,Retro,2018,Q3 2018,17467.7,280,0.44003188
SaleID_737,Belgium,Web,Mall,Personal Accessories,Knives,Max Gizmo,2018,Q3 2018,2954.2,78,0.5372199
SaleID_738,Belgium,Web,Mall,Personal Accessories,Binoculars,Ranger Vision,2018,Q3 2018,20051,127,0.381744
SaleID_739,Belgium,Web,Mall,Camping Equipment,Navigation,Sky Pilot,2018,Q3 2018,7569,23,0.33467039
SaleID_740,Belgium,Web,Mall,Personal Accessories,Irons,Hailstorm Steel Irons,2018,Q3 2018,78918.88,184,0.48900785
SaleID_741,Belgium,Web,Mall,Personal Accessories,Irons,Hailstorm Titanium Irons,2018,Q3 2018,36709.44,44,0.43651289
SaleID_742,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Charger,2018,Q3 2018,16550.4,323,0.56398054
SaleID_743,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Rechargeable Battery,2018,Q3 2018,11042.68,1404,0.59721429
SaleID_744,Belgium,Sales visit,Outdoors Shop,Sports Equipment,Climbing Accessories,Granite Chalk Bag,2018,Q3 2018,3931.44,220,0.51979146
SaleID_745,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,Granite Ice,2018,Q3 2018,11105.4,149,0.48078191
SaleID_746,Belgium,Sales visit,Outdoors Shop,Outdoor Protection,Tools,Granite Extreme,2018,Q3 2018,20129.4,269,0.38038298
SaleID_747,Belgium,Sales visit,Outdoors Shop,Sports Equipment,Watches,Mountain Man Extreme,2018,Q3 2018,5873.81,22,0.59991434
SaleID_748,Belgium,Sales visit,Outdoors Shop,Outdoor Protection,Eyewear,Polar Sun,2018,Q3 2018,11207.92,184,0.5724217
SaleID_749,Belgium,Sales visit,Outdoors Shop,Outdoor Protection,Eyewear,Polar Ice,2018,Q3 2018,1668,17,0.5380538
SaleID_750,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Knives,Bear Edge,2018,Q3 2018,5553,142,0.40027226
SaleID_751,Belgium,Sales visit,Outdoors Shop,Sports Equipment,Binoculars,Seeker Extreme,2018,Q3 2018,8808.21,53,0.45086652
SaleID_752,Belgium,Sales visit,Outdoors Shop,Sports Equipment,Navigation,Glacier Basic,2018,Q3 2018,10505.82,328,0.3753642
SaleID_753,Belgium,Sales visit,Outdoors Shop,Sports Equipment,First Aid,Compact Relief Kit,2018,Q3 2018,1914,83,0.60769565
SaleID_754,Belgium,Sales visit,Outdoors Shop,Personal Accessories,First Aid,Insect Bite Relief,2018,Q3 2018,645,101,0.539
SaleID_755,Austria,Phone,Department Store,Camping Equipment,Cooking Gear,TrailChef Water Bag,2018,Q3 2018,11818.47,1861,0.5361248
SaleID_756,Austria,Phone,Department Store,Mountaineering Equipment,Cooking Gear,TrailChef Kitchen Kit,2018,Q3 2018,10894.8,467,0.31589537
SaleID_757,Austria,Phone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,2018,Q3 2018,17185.2,4511,0.48321053
SaleID_758,Austria,Phone,Outdoors Shop,Personal Accessories,Climbing Accessories,Granite Belay,2018,Q3 2018,19396.2,296,0.47513982
SaleID_759,Austria,Phone,Outdoors Shop,Personal Accessories,Climbing Accessories,Granite Pulley,2018,Q3 2018,15900.8,432,0.50117037
SaleID_760,Austria,Phone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2018,Q3 2018,9321.81,241,0.42668755
SaleID_761,Austria,Phone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Charger,2018,Q3 2018,16447.6,321,0.56398054
SaleID_762,Austria,Phone,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Rechargeable Battery,2018,Q3 2018,11999.16,1526,0.59721429
SaleID_763,Austria,Web,Mall,Mountaineering Equipment,Irons,Hailstorm Steel Irons,2018,Q3 2018,54651.84,128,0.48900785
SaleID_764,Austria,Web,Mall,Camping Equipment,Irons,Hailstorm Titanium Irons,2018,Q3 2018,97806.84,114,0.43651289
SaleID_765,Austria,Web,Mall,Camping Equipment,Irons,Lady Hailstorm Steel Irons,2018,Q3 2018,58643.43,119,0.44435634
SaleID_766,Austria,Web,Mall,Camping Equipment,Irons,Lady Hailstorm Titanium Irons,2018,Q3 2018,56041.56,69,0.44855007
SaleID_767,Italy,Fax,Outdoors Shop,Personal Accessories,Rope,Husky Rope 50,2018,Q3 2018,18099,122,0.32805585
SaleID_768,Italy,E-mail,Sports Store,Camping Equipment,Knives,Single Edge,2018,Q3 2018,32874.33,2735,0.28626062
SaleID_769,Italy,E-mail,Sports Store,Mountaineering Equipment,Woods,Lady Hailstorm Titanium Woods Set,2018,Q3 2018,52454.74,43,0.48211609
SaleID_770,Italy,E-mail,Sports Store,Mountaineering Equipment,Putters,Blue Steel Max Putter,2018,Q3 2018,31292.36,186,0.45833212
SaleID_771,United States,Fax,Outdoors Shop,Camping Equipment,Climbing Accessories,Firefly Charger,2018,Q4 2018,27780.06,533,0.57081527
SaleID_772,United States,Fax,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Rechargeable Battery,2018,Q4 2018,24852.44,3490,0.55599346
SaleID_773,United States,Fax,Outdoors Shop,Camping Equipment,Climbing Accessories,Granite Chalk Bag,2018,Q4 2018,13651.44,773,0.51543991
SaleID_774,United States,Phone,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pad,2018,Q4 2018,19912.18,511,0.50771348
SaleID_775,United States,Phone,Department Store,Outdoor Protection,Sleeping Bags,Hibernator Pillow,2018,Q4 2018,14583,842,0.52847977
SaleID_776,United States,Phone,Department Store,Mountaineering Equipment,Sunscreen,Sun Blocker,2018,Q4 2018,4828.5,977,0.60104082
SaleID_777,United States,Phone,Department Store,Mountaineering Equipment,Sunscreen,Sun Shelter 15,2018,Q4 2018,8115,1682,0.62608333
SaleID_778,United States,Phone,Department Store,Personal Accessories,Sunscreen,Sun Shelter 30,2018,Q4 2018,26906.8,5716,0.60538298
SaleID_779,United States,Phone,Outdoors Shop,Outdoor Protection,Tents,Star Dome,2018,Q4 2018,205017.4,337,0.35177197
SaleID_780,United States,Phone,Outdoors Shop,Personal Accessories,Tents,Star Gazer 3,2018,Q4 2018,87239.17,139,0.3296202
SaleID_781,United States,Phone,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Extreme,2018,Q4 2018,260745.58,1048,0.39714629
SaleID_782,United States,Phone,Discount Retailer,Personal Accessories,Eyewear,Polar Sun,2018,Q4 2018,7623.52,127,0.56734053
SaleID_783,United States,Phone,Discount Retailer,Mountaineering Equipment,Eyewear,Polar Ice,2018,Q4 2018,5566.4,54,0.53051539
SaleID_784,United States,Phone,Discount Retailer,Mountaineering Equipment,Eyewear,Polar Extreme,2018,Q4 2018,2521.61,19,0.50013535
SaleID_785,United States,Web,Mall,Mountaineering Equipment,Watches,Mountain Man Analog,2018,Q4 2018,7257.32,154,0.36622211
SaleID_786,United States,Web,Mall,Personal Accessories,Watches,Venue,2018,Q4 2018,84147,1154,0.41239445
SaleID_787,United States,Web,Mall,Camping Equipment,Watches,Infinity,2018,Q4 2018,180791,805,0.46606097
SaleID_788,United States,Web,Mall,Mountaineering Equipment,Watches,Lux,2018,Q4 2018,60975.4,358,0.47244118
SaleID_789,United States,Web,Mall,Camping Equipment,Watches,Sam,2018,Q4 2018,12353.6,276,0.38240839
SaleID_790,United States,Web,Department Store,Outdoor Protection,Woods,Lady Hailstorm Titanium Woods Set,2018,Q4 2018,71626.84,58,0.48211609
SaleID_791,United States,Web,Department Store,Camping Equipment,Woods,Lady Hailstorm Steel Woods Set,2018,Q4 2018,224695.5,264,0.44825587
SaleID_792,United States,Web,Department Store,Camping Equipment,Putters,Course Pro Putter,2018,Q4 2018,345712.31,7661,0.33052582
SaleID_793,United States,Web,Department Store,Mountaineering Equipment,Putters,Blue Steel Putter,2018,Q4 2018,83230.71,999,0.50517284
SaleID_794,United States,Web,Department Store,Personal Accessories,Putters,Blue Steel Max Putter,2018,Q4 2018,43347.45,257,0.45833212
SaleID_795,United States,Web,Department Store,Outdoor Protection,Golf Accessories,Course Pro Golf and Tee Set,2018,Q4 2018,14873.26,1433,0.72867685
SaleID_796,United States,Web,Department Store,Mountaineering Equipment,Golf Accessories,Course Pro Umbrella,2018,Q4 2018,32352.25,2612,0.51418904
SaleID_797,United States,Web,Department Store,Camping Equipment,Golf Accessories,Course Pro Golf Bag,2018,Q4 2018,61068.44,298,0.61236955
SaleID_798,United States,Web,Department Store,Personal Accessories,Golf Accessories,Course Pro Gloves,2018,Q4 2018,13474.19,1289,0.76793198
SaleID_799,United States,Web,Direct Marketing,Mountaineering Equipment,Cooking Gear,TrailChef Cup,2018,Q4 2018,5297.9,1480,0.75956338
SaleID_800,United States,Web,Direct Marketing,Sports Equipment,Cooking Gear,TrailChef Kettle,2018,Q4 2018,46999.36,3761,0.58985919
SaleID_801,United States,Web,Direct Marketing,Personal Accessories,Sleeping Bags,Hibernator Lite,2018,Q4 2018,128679.92,1521,0.29045017
SaleID_802,United States,Web,Direct Marketing,Sports Equipment,Lanterns,Firefly 4,2018,Q4 2018,16495.5,572,0.37508319
SaleID_803,United States,Web,Direct Marketing,Personal Accessories,Lanterns,Firefly Multi-light,2018,Q4 2018,31289.01,1203,0.31541676
SaleID_804,United States,Web,Direct Marketing,Camping Equipment,Lanterns,EverGlow Kerosene,2018,Q4 2018,19128.64,619,0.35216947
SaleID_805,United States,Web,Direct Marketing,Sports Equipment,Insect Repellents,BugShield Lotion Lite,2018,Q4 2018,13855.84,1996,0.72744886
SaleID_806,United States,Web,Direct Marketing,Personal Accessories,Sunscreen,Sun Shield,2018,Q4 2018,16841.7,2887,0.5247732
SaleID_807,United States,Web,Direct Marketing,Personal Accessories,First Aid,Aloe Relief,2018,Q4 2018,1536.32,286,0.63188719
SaleID_808,United States,Web,Warehouse Store,Personal Accessories,Cooking Gear,TrailChef Canteen,2018,Q4 2018,11118,932,0.44269748
SaleID_809,United States,Web,Warehouse Store,Sports Equipment,Cooking Gear,TrailChef Cook Set,2018,Q4 2018,154274.37,2971,0.32578212
SaleID_810,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2018,Q4 2018,176132.36,1446,0.34654797
SaleID_811,United States,Web,Warehouse Store,Sports Equipment,Cooking Gear,TrailChef Single Flame,2018,Q4 2018,49380.36,788,0.25999426
SaleID_812,United States,Web,Warehouse Store,Camping Equipment,Tents,Star Lite,2018,Q4 2018,726855.88,2091,0.28044401
SaleID_813,United States,Web,Warehouse Store,Sports Equipment,Tents,Star Dome,2018,Q4 2018,104063.8,172,0.35177197
SaleID_814,United States,Web,Warehouse Store,Sports Equipment,Tents,Star Gazer 2,2018,Q4 2018,944436.75,1727,0.28193788
SaleID_815,United States,Web,Warehouse Store,Camping Equipment,Tents,Star Peg,2018,Q4 2018,15980.12,8188,0.48509842
SaleID_816,United States,Web,Warehouse Store,Camping Equipment,Packs,Canyon Mule Climber Backpack,2018,Q4 2018,40655.5,564,0.2723564
SaleID_817,United States,Web,Warehouse Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2018,Q4 2018,85012.12,305,0.44505297
SaleID_818,United States,Web,Warehouse Store,Personal Accessories,Lanterns,EverGlow Kerosene,2018,Q4 2018,42363,1378,0.3485935
SaleID_819,United States,Other,Warehouse Store,Personal Accessories,Cooking Gear,TrailChef Canteen,2018,Q4 2018,10915.7,915,0.44269748
SaleID_820,United States,Other,Warehouse Store,Mountaineering Equipment,Cooking Gear,TrailChef Single Flame,2018,Q4 2018,48438.96,773,0.25999426
SaleID_821,United States,Other,Warehouse Store,Camping Equipment,Tents,Star Lite,2018,Q4 2018,166356.76,480,0.28044401
SaleID_822,United States,Other,Warehouse Store,Camping Equipment,Tents,Star Dome,2018,Q4 2018,96109.88,159,0.35177197
SaleID_823,United States,Other,Warehouse Store,Mountaineering Equipment,Tents,Star Gazer 2,2018,Q4 2018,371235.66,680,0.28193788
